,Unnamed: 0,precos,tamanhos,quartos,banheiros,vagas,bairros_preco_medio
1483,1483,338060.0,253.0,3.0,2.0,4.0,343874.5833333333
1484,1484,268690.0,260.0,3.0,2.0,3.0,236919.0
1485,1485,229060.0,180.0,2.0,1.0,2.0,283525.65853658534
1486,1486,679900.0,285.0,3.0,3.0,3.0,520996.43209876545
1487,1487,449870.0,150.0,2.0,2.0,2.0,622106.0416666666
1488,1488,264600.0,90.0,2.0,2.0,2.0,283525.65853658534
1489,1489,2200000.0,486.0,3.0,1.0,4.0,3575376.61971831
1490,1490,409260.0,200.0,2.0,2.0,3.0,424763.9090909091
1491,1491,419810.0,242.0,2.0,2.0,2.0,1058661.111111111
1492,1492,729340.0,300.0,3.0,4.0,2.0,622106.0416666666
1493,1493,549390.0,207.0,3.0,2.0,3.0,622106.0416666666
1494,1494,249780.0,120.0,1.0,1.0,2.0,622106.0416666666
1495,1495,349450.0,363.0,4.0,4.0,4.0,345491.8181818182
1496,1496,2199310.0,550.0,4.0,5.0,4.0,2550807.9487179485
1497,1497,749040.0,300.0,3.0,3.0,5.0,622106.0416666666
1498,1498,259270.0,1260.0,2.0,1.0,5.0,399700.0
1499,1499,398290.0,200.0,3.0,2.0,2.0,622106.0416666666
1500,1500,209580.0,270.0,2.0,1.0,2.0,283525.65853658534
1501,1501,277590.0,240.0,3.0,3.0,4.0,283525.65853658534
1502,1502,328520.0,275.0,3.0,2.0,4.0,400110.1818181818
1503,1503,379310.0,156.0,2.0,2.0,2.0,400110.1818181818
1504,1504,1789510.0,700.0,5.0,4.0,4.0,1888303.3333333333
1505,1505,488330.0,144.0,3.0,2.0,3.0,424763.9090909091
1506,1506,829300.0,330.0,3.0,3.0,6.0,591760.4255319149
1507,1507,259690.0,200.0,2.0,2.0,2.6470588235294117,283525.65853658534
1508,1508,509280.0,144.0,3.0,2.0,2.0,424763.9090909091
1509,1509,699190.0,250.0,3.0,2.0,3.0,622106.0416666666
1510,1510,846860.0,314.0,3.0,3.0,3.0,622106.0416666666
1511,1511,569710.0,24360.0,3.0,4.0,3.0,622106.0416666666
1512,1512,409420.0,180.0,3.0,2.0,2.0,506066.44444444444
1513,1513,439020.0,125.0,3.0,3.0,2.0,550146.1224489796
1514,1514,489330.0,162.0,3.0,2.0,4.0,550146.1224489796
1515,1515,309530.0,200.0,2.0,1.0,1.0,415415.11627906974
1516,1516,359650.0,386.0,3.0,2.0,2.0,550146.1224489796
1517,1517,259530.0,1260.0,2.0,1.0,5.0,399700.0
1518,1518,379040.0,200.0,3.0,3.0,3.0,556961.25
1519,1519,300250.0,150.0,3.0,2.0,2.0,343874.5833333333
1520,1520,639730.0,132.0,2.0,2.0,2.0,520996.43209876545
1521,1521,719850.0,380.0,4.0,4.0,5.0,520996.43209876545
1522,1522,598760.0,198.0,3.0,3.0,2.0,520996.43209876545
1523,1523,264020.0,363.0,1.0,1.0,6.0,345491.8181818182
1524,1524,338060.0,253.0,3.0,2.0,4.0,343874.5833333333
1525,1525,548060.0,256.0,3.0,3.0,3.0,550146.1224489796
1526,1526,268690.0,260.0,3.0,2.0,3.0,236919.0
1527,1527,639030.0,200.0,3.0,3.0,2.0,520996.43209876545
1528,1528,229060.0,180.0,2.0,1.0,2.0,283525.65853658534
1529,1529,889160.0,602.0,4.0,3.0,5.0,550146.1224489796
1530,1530,719850.0,380.0,4.0,4.0,5.0,520996.43209876545
1531,1531,264020.0,363.0,1.0,1.0,6.0,345491.8181818182
1532,1532,548060.0,256.0,3.0,3.0,3.0,550146.1224489796
1533,1533,639030.0,200.0,3.0,3.0,2.0,520996.43209876545
1534,1534,889160.0,602.0,4.0,3.0,5.0,550146.1224489796
1535,1535,449340.0,300.0,3.0,3.0,4.0,350808.51851851854
1536,1536,1700000.0,360.0,4.0,4.0,4.0,1661060.0
1537,1537,639870.0,363.0,3.0,3.0,3.0,591760.4255319149
1538,1538,799610.0,207.0,3.0,3.0,2.0,1058661.111111111
1539,1539,1099870.0,384.0,4.0,5.0,3.0,1127162.7272727273
1540,1540,369530.0,180.0,2.0,3.0,2.0,374015.45454545453
1541,1541,369080.0,300.0,2.0,2.0,2.0,468388.48484848486
1542,1542,300000.0,200.0,3.0,2.0,3.0,224454.2857142857
1543,1543,480000.0,357.0,5.0,3.0,3.014705882352941,465320.0
1544,1544,901000.0,242.0,3.0,3.0,4.0,688650.3333333334
1545,1545,595000.0,429.0,3.0,3.0,4.0,465320.0
1546,1546,480000.0,180.0,3.0,2.0,2.0,471682.7272727273
1547,1547,310000.0,125.0,2.0,1.0,2.0,315135.55555555556
1548,1548,669460.0,180.0,3.0,3.0,3.0,516538.19444444444
1549,1549,494250.0,484.0,3.0,2.0,3.0,487087.1219512195
1550,1550,210000.0,125.0,2.0,1.0,2.0,315135.55555555556
1551,1551,250000.0,237.0,3.0,1.0,3.014705882352941,465320.0
1552,1552,500000.0,250.0,3.0,3.0,3.0,464769.67647058825
1553,1553,415000.0,188.0,3.0,2.0,4.0,604667.5
1554,1554,1799450.0,350.0,3.0,5.0,3.0,2285020.649350649
1555,1555,1949120.0,360.0,3.0,5.0,4.0,1621261.4285714286
1556,1556,990000.0,200.0,3.0,3.0,2.0,1020000.0
1557,1557,498000.0,371.0,4.0,4.0,3.0,701646.6666666666
1558,1558,925000.0,242.0,3.0,3.0,2.0,876138.1818181818
1559,1559,78549.0,210.0,2.0,1.0,2.0,379047.125
1560,1560,148873.0,214.0,2.0,1.0,1.0,924436.5
1561,1561,99493.0,125.0,2.0,1.0,1.641025641025641,224029.3777777778
1562,1562,97887.0,150.0,2.0,1.0,2.0,379047.125
1563,1563,595000.0,429.0,3.0,3.0,4.0,465320.0
1564,1564,480000.0,180.0,3.0,2.0,2.0,471682.7272727273
1565,1565,319460.0,160.0,2.0,3.0,2.0,288352.5
1566,1566,1889290.0,360.0,4.0,5.0,2.0,986906.7307692308
1567,1567,1909250.0,350.0,3.0,4.0,4.0,1621261.4285714286
1568,1568,700000.0,230.0,3.2982456140350878,4.0,3.0,1286197.4576271186
1569,1569,2400000.0,527.0,3.0,5.0,3.0,1165876.6147859923
1570,1570,1800000.0,450.0,4.0,5.0,4.0,1983226.6666666667
1571,1571,280000.0,200.0,2.0,1.0,3.0,343599.23076923075
1572,1572,200000.0,200.0,3.0,1.0,2.0,243346.73333333334
1573,1573,856900.0,242.0,5.0,4.0,3.0,902439.8648648649
1574,1574,1220000.0,593.0,2.0,3.0,6.0,516538.19444444444
1575,1575,370000.0,83.0,2.0,2.0,1.0,516538.19444444444
1576,1576,480000.0,304.0,3.0,2.0,2.0,465320.0
1577,1577,580000.0,102.0,3.0,3.0,1.0,618234.7619047619
1578,1578,310000.0,125.0,2.0,1.0,2.0,315135.55555555556
1579,1579,355000.0,144.0,3.0,2.0,2.0,379047.125
1580,1580,530000.0,400.0,2.0,3.0,2.7083333333333335,425433.46153846156
1581,1581,400000.0,433.0,3.0,2.0,3.6136363636363638,849839.4
1582,1582,990000.0,280.0,3.0,2.0,2.269230769230769,537031.1111111111
1583,1583,220000.0,125.0,2.0,1.0,2.0,224029.3777777778
1584,1584,450000.0,220.0,2.0,3.0,3.0,487087.1219512195
1585,1585,390000.0,348.0,3.0,2.0,6.0,516538.19444444444
1586,1586,590000.0,510.0,5.0,4.0,3.0,590000.0
1587,1587,635000.0,174.0,4.0,3.0,2.0,640686.0
1588,1588,949830.0,300.0,3.0,2.0,2.0,902439.8648648649
1589,1589,630000.0,308.0,3.0,4.0,4.0,453333.3333333333
1590,1590,350000.0,283.0,3.0,2.0,3.0,1165876.6147859923
1591,1591,1100000.0,360.0,3.0,4.0,4.0,1127828.611111111
1592,1592,1400000.0,300.0,3.0,3.0,4.0,1400000.0
1593,1593,470000.0,241.0,4.0,3.0,4.0,1165876.6147859923
1594,1594,740000.0,308.0,4.0,2.0,3.0,465320.0
1595,1595,799000.0,880.0,7.0,3.0,10.0,849839.4
1596,1596,790000.0,200.0,3.0,4.0,2.0,1286197.4576271186
1597,1597,319590.0,130.0,2.0,1.0,2.0,362008.5714285714
1598,1598,650000.0,220.0,3.0,1.0,2.0,733333.3333333334
1599,1599,595000.0,181.0,3.0,3.0,2.0,902439.8648648649
1600,1600,350000.0,300.0,2.0,2.0,8.0,252777.33333333334
1601,1601,310000.0,150.0,2.0,2.0,2.0,379475.3846153846
1602,1602,400000.0,285.0,3.0,2.0,2.0,452872.0
1603,1603,350000.0,144.0,3.0,2.0,2.869565217391304,369431.2
1604,1604,420000.0,135.0,3.0,2.0,4.0,376334.8387096774
1605,1605,107829.0,40.0,2.0,1.0,1.9285714285714286,243346.73333333334
1606,1606,99493.0,125.0,2.0,1.0,1.641025641025641,224029.3777777778
1607,1607,97887.0,150.0,2.0,1.0,2.0,379047.125
1608,1608,319460.0,160.0,2.0,3.0,2.0,288352.5
1609,1609,1889290.0,360.0,4.0,5.0,2.0,986906.7307692308
1610,1610,1909250.0,350.0,3.0,4.0,4.0,1621261.4285714286
1611,1611,700000.0,230.0,3.2982456140350878,4.0,3.0,1286197.4576271186
1612,1612,2400000.0,527.0,3.0,5.0,3.0,1165876.6147859923
1613,1613,1800000.0,450.0,4.0,5.0,4.0,1983226.6666666667
1614,1614,280000.0,200.0,2.0,1.0,3.0,343599.23076923075
1615,1615,200000.0,200.0,3.0,1.0,2.0,243346.73333333334
1616,1616,1220000.0,593.0,2.0,3.0,6.0,516538.19444444444
1617,1617,370000.0,83.0,2.0,2.0,1.0,516538.19444444444
1618,1618,480000.0,304.0,3.0,2.0,2.0,465320.0
1619,1619,580000.0,102.0,3.0,3.0,1.0,618234.7619047619
1620,1620,399000.0,225.0,3.0,3.0,2.0,516538.19444444444
1621,1621,280000.0,180.0,2.0,2.0,3.0,379047.125
1622,1622,250000.0,237.0,3.0,1.0,3.014705882352941,465320.0
1623,1623,340000.0,231.0,2.0,1.0,2.0,362008.5714285714
1624,1624,1099150.0,550.0,3.0,4.0,4.0,1127828.611111111
1625,1625,1849140.0,304.0,3.0,6.0,2.0,1621261.4285714286
1626,1626,688450.0,360.0,3.0,2.0,3.0,379047.125
1627,1627,549190.0,180.0,3.0,2.0,4.0,516538.19444444444
1628,1628,239260.0,135.0,2.0,1.0,2.0,304053.6923076923
1629,1629,374530.0,150.0,3.0,2.0,2.0,304053.6923076923
1630,1630,209270.0,125.0,2.0,1.0,1.0,224029.3777777778
1632,1632,329230.0,132.0,2.0,2.0,2.0,304053.6923076923
1633,1633,274110.0,260.0,3.0,3.0,2.0,262710.0
1634,1634,469500.0,308.0,3.0,4.0,5.0,465320.0
1635,1635,1999520.0,374.0,3.0,4.0,6.0,1789810.0
1636,1636,444140.0,200.0,3.0,3.0,2.0,343599.23076923075
1637,1637,394170.0,140.0,3.0,2.0,2.0,304053.6923076923
1638,1638,398170.0,209.0,4.0,3.0,1.0,465320.0
1640,1640,2999240.0,448.0,4.0,6.0,4.0,2285020.649350649
1641,1641,2596010.0,900.0,5.0,4.0,6.0,2081936.3636363635
1642,1642,1489180.0,360.0,4.0,5.0,2.0,2285020.649350649
1643,1643,719410.0,195.0,3.0,3.0,2.0,516538.19444444444
1644,1644,429336.0,220.0,2.0,2.0,3.0,487087.1219512195
1645,1645,680000.0,380.0,4.0,3.0,3.2982456140350878,1286197.4576271186
1646,1646,500000.0,250.0,3.0,3.0,3.0,464769.67647058825
1647,1647,560000.0,180.0,3.0,2.3088235294117645,2.0,516538.19444444444
1648,1648,400000.0,250.0,2.0,2.0,2.0,224029.3777777778
1649,1649,265000.0,297.0,2.0,1.0,2.0,401152.5
1650,1650,560000.0,180.0,3.0,2.3088235294117645,2.0,516538.19444444444
1651,1651,265000.0,297.0,2.0,1.0,2.0,401152.5
1652,1652,450000.0,208.0,3.0,3.0,2.0,343599.23076923075
1653,1653,450000.0,313.0,3.0,2.0,3.066666666666667,581092.9411764706
1654,1654,415000.0,188.0,3.0,2.0,4.0,604667.5
1655,1655,530700.0,242.0,2.0,3.0,3.5357142857142856,688650.3333333334
1656,1656,630000.0,200.0,4.0,3.0,2.0,487087.1219512195
1657,1657,349120.0,83.0,2.0,2.0,1.0,516538.19444444444
1658,1658,375000.0,120.0,2.0,2.0,1.0,376334.8387096774
1659,1659,260000.0,176.0,2.0,1.0,3.0,471682.7272727273
1660,1660,780000.0,312.0,3.0,3.0,2.0,618234.7619047619
1661,1661,1799450.0,350.0,3.0,5.0,3.0,2285020.649350649
1662,1662,500000.0,240.0,3.0,2.0,4.0,465320.0
1663,1663,1949120.0,360.0,3.0,5.0,4.0,1621261.4285714286
1664,1664,500000.0,252.0,3.0,2.0,2.0,379047.125
1665,1665,360000.0,134.0,2.0,2.0,2.0,429783.1935483871
1666,1666,1889800.0,360.0,4.0,4.0,2.0,1621261.4285714286
1667,1667,400000.0,230.0,3.0,3.0,4.0,362008.5714285714
1668,1668,380000.0,180.0,3.0,3.0,2.0,376334.8387096774
1669,1669,266000.0,300.0,2.0,2.0,2.2962962962962963,376334.8387096774
1670,1670,470000.0,300.0,3.0,2.0,4.0,291122.85714285716
1671,1671,990000.0,138.0,3.0,3.0,2.0,2285020.649350649
1672,1672,350000.0,283.0,3.0,2.0,3.0,1165876.6147859923
1674,1674,570000.0,605.0,3.0,3.0,2.0,688650.3333333334
1675,1675,580000.0,402.0,3.0,2.0,5.0,537031.1111111111
1676,1676,350000.0,240.0,2.0,2.0,4.0,521000.0
1677,1677,1400000.0,300.0,3.0,3.0,4.0,1400000.0
1678,1678,485000.0,300.0,3.0,3.0,3.0,425433.46153846156
1679,1679,330000.0,176.0,4.0,2.0,3.0,465320.0
1680,1680,570000.0,605.0,3.0,3.0,2.0,688650.3333333334
1681,1681,580000.0,402.0,3.0,2.0,5.0,537031.1111111111
1682,1682,350000.0,240.0,2.0,2.0,4.0,521000.0
1683,1683,599000.0,170.0,3.0,3.0,3.0,516538.19444444444
1684,1684,595000.0,293.0,3.0,2.0,3.0,516538.19444444444
1685,1685,485000.0,300.0,3.0,3.0,3.0,425433.46153846156
1686,1686,550000.0,180.0,3.0,1.0,2.388235294117647,379047.125
1687,1687,330000.0,176.0,4.0,2.0,3.0,465320.0
1688,1688,250000.0,300.0,2.0,1.0,2.869565217391304,369431.2
1689,1689,890000.0,561.0,4.0,5.0,4.0,471682.7272727273
1690,1690,599000.0,173.0,3.0,2.0,2.0,516538.19444444444
1691,1691,650000.0,207.0,4.0,3.0,5.0,420655.45454545453
1692,1692,440000.0,240.0,2.0,3.0,2.0,379047.125
1693,1693,480000.0,200.0,2.0,2.0,3.0,328831.45454545453
1694,1694,1200000.0,354.0,3.0,4.0,3.0,1286197.4576271186
1695,1695,279000.0,250.0,3.0,2.0,2.0,224029.3777777778
1696,1696,349000.0,180.0,3.0,2.0,2.0,369431.2
1697,1697,380000.0,210.0,2.0,2.0,1.0,465320.0
1698,1698,430000.0,121.0,3.0,3.0,3.014705882352941,465320.0
1699,1699,260000.0,228.0,1.0,1.0,2.275,487087.1219512195
1700,1700,1000000.0,484.0,4.0,4.0,12.0,902439.8648648649
1701,1701,598000.0,200.0,4.0,5.0,3.0,472666.6666666667
1702,1702,260000.0,162.0,3.0,1.0,1.0,402465.0
1703,1703,599000.0,326.0,3.0,4.0,3.0,498452.5
1704,1704,250000.0,252.0,2.0,1.0,2.0,379047.125
1705,1705,415000.0,275.0,2.0,2.0,3.014705882352941,465320.0
1706,1706,590000.0,260.0,3.0,3.0,3.0,315135.55555555556
1707,1707,1060000.0,448.0,4.0,5.0,3.0,902439.8648648649
1708,1708,750000.0,300.0,3.0,4.0,2.0,902439.8648648649
1709,1709,380000.0,180.0,3.0,2.0,2.0,379047.125
1710,1710,2100000.0,382.0,4.0,3.0,2.0,15386907.076124568
1711,1711,1220000.0,450.0,3.0,4.0,2.0,15386907.076124568
1712,1712,250000.0,228.0,3.0,2.0,2.0,15386907.076124568
1713,1713,1950000.0,360.0,3.0,5.0,4.0,15386907.076124568
1714,1714,950000.0,350.0,3.0,2.0,2.0,15386907.076124568
1716,1716,1800000.0,366.0,3.0,5.0,2.0,15386907.076124568
1717,1717,1890000.0,360.0,4.0,6.0,2.0,15386907.076124568
1718,1718,850000.0,331.0,3.0,3.0,6.0,15386907.076124568
1719,1719,1850000.0,360.0,4.0,6.0,4.0,15386907.076124568
1720,1720,1050000.0,360.0,3.0,4.0,4.0,1127828.611111111
1721,1721,2500000.0,525.0,4.0,6.0,3.0,1286197.4576271186
1722,1722,710000.0,242.0,3.0,3.0,2.0,667044.0
1723,1723,2500000.0,3078.0,2.0,2.0,4.0,849839.4
1724,1724,380000.0,230.0,3.0,4.0,2.0,488356.0
1725,1725,1700000.0,742.0,4.0,6.0,4.2,2081936.3636363635
1726,1726,1800000.0,450.0,3.0,4.0,6.0,2081936.3636363635
1727,1727,2700000.0,1000.0,3.0,2.6666666666666665,3.6136363636363638,849839.4
1728,1728,365000.0,180.0,2.0,3.0,2.901098901098901,622106.0416666666
1729,1729,265000.0,200.0,3.0,2.0,3.0,359570.0
1730,1730,419750.0,180.0,3.0,2.0,2.0,622106.0416666666
1731,1731,660000.0,364.0,3.0,2.0,4.0,520996.43209876545
1732,1732,600000.0,360.0,3.0,2.0,4.0,520996.43209876545
1733,1733,259340.0,200.0,3.0,1.0,3.0,396190.0
1734,1734,349540.0,200.0,3.0,2.0,2.0,396190.0
1735,1735,489480.0,372.0,2.0,3.0,4.0,622106.0416666666
1736,1736,459510.0,214.0,3.0,3.0,4.0,506066.44444444444
1737,1737,279660.0,200.0,3.0,1.0,2.0,359570.0
1738,1738,319640.0,288.0,3.0,1.0,1.0,396190.0
1739,1739,699561.0,380.0,3.0,3.0,5.0,520996.43209876545
1740,1740,980000.0,357.0,4.0,5.0,4.0,779855.1063829787
1741,1741,320000.0,128.0,2.0,1.0,2.0,267588.5714285714
1742,1742,380000.0,132.0,3.0,2.0,1.0,374015.45454545453
1743,1743,390000.0,200.0,3.0,4.0,1.0,396190.0
1744,1744,270000.0,252.0,2.0,2.0,1.0,415415.11627906974
1745,1745,270000.0,135.0,2.0,2.0,2.0,350808.51851851854
1746,1746,430000.0,300.0,2.0,2.0,2.9545454545454546,506066.44444444444
1747,1747,370000.0,340.0,2.0,2.0,4.0,449892.85714285716
1748,1748,1949520.0,525.0,3.0,4.0,6.0,2550807.9487179485
1750,1750,2199810.0,3000.0,3.0,3.0,4.0,2516347.5675675673
1751,1751,419750.0,180.0,3.0,2.0,2.0,622106.0416666666
1752,1752,194350.0,200.0,4.0,3.0,4.0,263843.375
1753,1753,239440.0,134.0,3.0,2.0,1.8235294117647058,181915.88
1754,1754,319870.0,200.0,3.0,2.0,2.0,302072.14285714284
1756,1756,279610.0,200.0,3.0,1.0,2.0,272916.4285714286
1757,1757,480000.0,125.0,3.0,2.0,2.0,550146.1224489796
1759,1759,1200000.0,360.0,3.0,5.0,2.0,1661060.0
1760,1760,317230.0,126.0,2.0,1.0,2.0,415415.11627906974
1761,1761,600000.0,244.0,3.0,2.0,2.0,359570.0
1762,1762,280000.0,276.0,3.0,2.0,2.5714285714285716,451861.25
1763,1763,380000.0,240.0,4.0,3.0,4.0,400110.1818181818
1764,1764,340000.0,198.0,2.0,2.0,2.0,374015.45454545453
1765,1765,680000.0,285.0,3.0,3.0,3.0,520996.43209876545
1766,1766,430000.0,3000.0,3.0,1.0,7.0,1664600.0
1767,1767,450000.0,300.0,2.0,2.0,3.6956521739130435,468388.48484848486
1768,1768,403000.0,137.0,3.0,2.0,2.0,779855.1063829787
1769,1769,649060.0,242.0,3.0,2.0,2.0,779855.1063829787
1770,1770,450000.0,300.0,2.0,2.0,3.6956521739130435,468388.48484848486
1771,1771,403000.0,137.0,3.0,2.0,2.0,779855.1063829787
1772,1772,649060.0,242.0,3.0,2.0,2.0,779855.1063829787
1773,1773,290000.0,80.0,3.0,2.0,2.0,381250.0
1774,1774,444390.0,126.0,3.0,2.0,2.0,461814.44444444444
1775,1775,515000.0,270.0,3.0,2.0,2.0,400110.1818181818
1776,1776,479520.0,172.0,2.0,2.0,2.0,396190.0
1777,1777,299650.0,140.0,2.0,2.0,2.0,343874.5833333333
1779,1779,600000.0,184.0,3.0,4.0,2.0,600000.0
1780,1780,239500.0,200.0,2.0,1.0,4.0,272916.4285714286
1782,1782,219990.0,180.0,4.0,2.0,5.0,366273.25
1783,1783,2199680.0,483.0,3.0,4.0,2.0,3575376.61971831
1784,1784,379030.0,144.0,3.0,2.0,2.0,424763.9090909091
1785,1785,329750.0,181.0,2.0,3.0,3.0,591760.4255319149
1786,1786,369280.0,200.0,3.0,2.0,2.0,252048.42105263157
1787,1787,368540.0,258.0,3.0,1.0,2.0,415415.11627906974
1788,1788,489800.0,320.0,3.0,2.0,4.0,894942.8571428572
1789,1789,219150.0,253.0,2.0,1.0,1.0,267878.9
1790,1790,349190.0,200.0,3.0,2.0,2.0,359570.0
1791,1791,500000.0,340.0,2.0,2.0,3.25,779855.1063829787
1792,1792,160000.0,160.0,3.0,1.0,2.35,236919.0
1793,1793,260000.0,324.0,2.0,2.0,2.6,267588.5714285714
1794,1794,489520.0,181.0,3.0,2.0,2.0,506066.44444444444
1795,1795,478540.0,297.0,3.0,3.0,4.0,487177.2727272727
1796,1796,494110.0,182.0,2.0,2.0,3.0,506066.44444444444
1797,1797,2799010.0,609.0,4.0,5.0,6.0,2550807.9487179485
1798,1798,319230.0,198.0,3.0,2.0,4.0,259549.0
1799,1799,650110.0,250.0,4.0,4.0,4.0,543688.1818181818
1800,1800,290000.0,80.0,3.0,2.0,2.0,381250.0
1801,1801,444390.0,126.0,3.0,2.0,2.0,461814.44444444444
1802,1802,499890.0,160.0,2.0,2.0,3.0,283525.65853658534
1803,1803,479520.0,172.0,2.0,2.0,2.0,396190.0
1804,1804,600000.0,184.0,3.0,4.0,2.0,600000.0
1805,1805,660000.0,364.0,3.0,2.0,4.0,520996.43209876545
1807,1807,219990.0,180.0,4.0,2.0,5.0,366273.25
1808,1808,600000.0,360.0,3.0,2.0,4.0,520996.43209876545
1809,1809,2199680.0,483.0,3.0,4.0,2.0,3575376.61971831
1810,1810,259340.0,200.0,3.0,1.0,3.0,396190.0
1811,1811,329750.0,181.0,2.0,3.0,3.0,591760.4255319149
1812,1812,489800.0,320.0,3.0,2.0,4.0,894942.8571428572
1813,1813,219150.0,253.0,2.0,1.0,1.0,267878.9
1814,1814,349190.0,200.0,3.0,2.0,2.0,359570.0
1815,1815,260000.0,324.0,2.0,2.0,2.6,267588.5714285714
1816,1816,489520.0,181.0,3.0,2.0,2.0,506066.44444444444
1817,1817,478540.0,297.0,3.0,3.0,4.0,487177.2727272727
1818,1818,459510.0,214.0,3.0,3.0,4.0,506066.44444444444
1819,1819,494110.0,182.0,2.0,2.0,3.0,506066.44444444444
1820,1820,2799010.0,609.0,4.0,5.0,6.0,2550807.9487179485
1821,1821,650110.0,250.0,4.0,4.0,4.0,543688.1818181818
1822,1822,233170.0,144.0,2.0,1.0,2.0,320634.0
1823,1823,449890.0,242.0,3.0,4.0,3.0,331074.0
1825,1825,734050.0,608.0,4.0,5.0,2.0,506066.44444444444
1827,1827,559820.0,180.0,3.0,4.0,2.0,622106.0416666666
1828,1828,529630.0,200.0,3.0,3.0,2.0,351483.3333333333
1829,1829,579670.0,268.0,5.0,4.0,2.0,396190.0
1830,1830,249540.0,150.0,1.0,1.0,2.0,424763.9090909091
1831,1831,249860.0,145.0,2.0,2.0,2.0,259549.0
1832,1832,1999450.0,486.0,3.0,3.0,4.0,3575376.61971831
1833,1833,2449410.0,525.0,4.0,5.0,4.0,2550807.9487179485
1835,1835,369320.0,200.0,4.0,2.0,1.0,396190.0
1836,1836,529870.0,231.0,3.0,3.0,2.0,424763.9090909091
1837,1837,398270.0,275.0,4.0,1.0,4.0,364135.0
1838,1838,120000.0,127.0,2.0,1.0,2.0,181915.88
1839,1839,310000.0,200.0,2.0,2.0,4.0,359570.0
1840,1840,790000.0,300.0,3.0,3.0,4.0,591760.4255319149
1841,1841,640000.0,363.0,3.0,3.0,3.0,591760.4255319149
1842,1842,269170.0,200.0,3.0,2.0,2.0,272916.4285714286
1843,1843,1789810.0,525.0,3.0,5.0,3.0,2550807.9487179485
1844,1844,414380.0,250.0,2.0,3.0,2.0,400110.1818181818
1845,1845,2099900.0,525.0,4.0,5.0,6.0,2550807.9487179485
1846,1846,405000.0,256.0,3.0,3.0,3.0,591760.4255319149
1847,1847,980000.0,475.0,3.0,3.0,4.444444444444445,575909.0909090909
1848,1848,350000.0,250.0,4.0,3.0,2.0,400110.1818181818
1850,1850,319800.0,200.0,3.0,2.0,3.0,272916.4285714286
1851,1851,1980000.0,634.0,4.0,3.0,2.0,1888303.3333333333
1852,1852,450000.0,150.0,2.0,2.0,2.0,622106.0416666666
1853,1853,800000.0,440.0,5.0,4.0,4.0,520996.43209876545
1854,1854,1899690.0,525.0,3.0,5.0,2.0,2550807.9487179485
1855,1855,290000.0,200.0,4.0,4.0,4.0,302072.14285714284
1856,1856,370000.0,300.0,2.0,2.0,3.6956521739130435,468388.48484848486
1857,1857,2599840.0,450.0,3.0,5.0,3.0,3575376.61971831
1859,1859,2099820.0,525.0,3.0,5.0,6.0,2550807.9487179485
1860,1860,500000.0,200.0,3.0,3.0,3.0,359570.0
1861,1861,1980000.0,634.0,4.0,3.0,2.0,1888303.3333333333
1862,1862,450000.0,150.0,2.0,2.0,2.0,622106.0416666666
1863,1863,800000.0,440.0,5.0,4.0,4.0,520996.43209876545
1864,1864,1899690.0,525.0,3.0,5.0,2.0,2550807.9487179485
1865,1865,290000.0,200.0,4.0,4.0,4.0,302072.14285714284
1866,1866,370000.0,300.0,2.0,2.0,3.6956521739130435,468388.48484848486
1867,1867,2599840.0,450.0,3.0,5.0,3.0,3575376.61971831
1869,1869,2099820.0,525.0,3.0,5.0,6.0,2550807.9487179485
1870,1870,229160.0,112.0,2.0,2.0,5.0,252048.42105263157
1871,1871,550000.0,500.0,3.0,3.0,4.0,468388.48484848486
1872,1872,875000.0,250.0,3.0,3.0,4.0,911629.2307692308
1873,1873,679890.0,143.0,3.0,2.0,2.0,601260.0
1874,1874,446000.0,200.0,3.0,2.0,2.0,359570.0
1875,1875,2649390.0,1100.0,3.0,6.0,6.0,2550807.9487179485
1876,1876,449530.0,484.0,3.0,3.0,2.0,461814.44444444444
1877,1877,355000.0,390.0,5.0,2.0,2.6470588235294117,283525.65853658534
1878,1878,320000.0,200.0,3.0,2.0,3.0,329285.71428571426
1879,1879,350000.0,200.0,3.0,3.0,2.0,277017.14285714284
1880,1880,340000.0,400.0,3.0,2.0,3.0238095238095237,415415.11627906974
1881,1881,1200000.0,300.0,4.0,4.0,4.0,622106.0416666666
1882,1882,380000.0,360.0,3.0,1.0,3.0,506066.44444444444
1883,1883,400000.0,329.0,3.0,2.0,1.0,267878.9
1884,1884,450000.0,484.0,3.0,2.0,2.0,350808.51851851854
1885,1885,670000.0,1160.0,6.0,5.0,3.6956521739130435,468388.48484848486
1886,1886,530000.0,265.0,3.0,3.0,2.0,1153333.3333333333
1887,1887,320000.0,282.0,3.0,3.0,3.0,350808.51851851854
1888,1888,2829110.0,450.0,4.0,6.0,4.0,3575376.61971831
1889,1889,1170000.0,369.0,3.0,2.0,3.0,725500.0
1890,1890,810000.0,280.0,3.0,4.0,4.0,779855.1063829787
1891,1891,550000.0,250.0,3.0,2.0,3.0,550000.0
1892,1892,390000.0,165.0,3.0,3.0,3.0,350808.51851851854
1893,1893,290000.0,130.0,3.0,2.0,2.0,520996.43209876545
1894,1894,350000.0,180.0,2.0,1.0,2.0,320634.0
1895,1895,670000.0,220.0,3.0,3.0,3.0,1295663.5714285714
1896,1896,160000.0,151.0,2.0,2.0,3.0,283525.65853658534
1897,1897,1260000.0,560.0,3.0,2.0,5.0,2032942.75
